title,genre,country,device,watch_time,completion_rate
The Witcher,Drama,Canada,Tablet,117,90.96275524357306
The Witcher,Action,India,Tablet,40,55.64716042055868
Money Heist,Drama,Canada,Desktop,71,95.26799371389352
Wednesday,Thriller,India,Desktop,76,71.77527271990797
Stranger Things,Documentary,United Kingdom,Desktop,113,98.95524690075773
Wednesday,Drama,United Kingdom,Mobile,35,55.31718631278873
Wednesday,Action,United States,Tablet,20,91.852056262147
Wednesday,Action,India,Mobile,66,65.26553383483656
Bridgerton,Comedy,United States,Mobile,72,82.65813952656416
The Witcher,Action,United States,Desktop,28,89.42236716266493
Bridgerton,Thriller,Brazil,Mobile,25,83.53661559529169
Wednesday,Comedy,India,Tablet,65,73.01791356009632
The Witcher,Documentary,Brazil,Desktop,49,90.11771645796321
Wednesday,Action,United States,Mobile,59,86.99520603834651
Money Heist,Drama,Brazil,TV,70,91.30195258332859
Wednesday,Drama,United Kingdom,Tablet,64,98.1405178537013
Stranger Things,Comedy,United Kingdom,Desktop,38,93.6376919783064
Bridgerton,Documentary,United Kingdom,Tablet,100,62.09469141294195
Stranger Things,Action,United States,TV,94,53.71204364941932
Stranger Things,Comedy,United States,Tablet,87,93.86197285811002
Money Heist,Drama,Canada,TV,105,94.61512490698262
Bridgerton,Drama,United Kingdom,Desktop,30,99.7718758095655
Money Heist,Documentary,Canada,Mobile,67,91.5686757192855
Wednesday,Action,United States,Mobile,92,95.48134097182961
The Witcher,Comedy,United States,TV,107,97.79122418603761
Bridgerton,Action,United Kingdom,TV,66,56.87618874085077
Wednesday,Thriller,United Kingdom,Mobile,41,80.35447893593769
Wednesday,Action,United States,Mobile,70,61.871673418740315
The Witcher,Action,United Kingdom,TV,95,74.38335343106323
The Witcher,Thriller,India,Desktop,74,99.19201564277189
Stranger Things,Thriller,United States,Mobile,31,80.20358385356096
Wednesday,Comedy,United Kingdom,TV,84,72.52326508289092
Bridgerton,Drama,Brazil,Tablet,33,80.5390035537884
Bridgerton,Action,United States,Mobile,80,50.27528995802104
Stranger Things,Comedy,United Kingdom,Tablet,116,66.94303246693758
Bridgerton,Documentary,United States,Tablet,81,69.83984235431582
Stranger Things,Drama,Canada,Mobile,60,90.91033343741238
Bridgerton,Comedy,Brazil,Desktop,74,93.71112623425878
Bridgerton,Comedy,Brazil,Desktop,96,96.4713347236557
Bridgerton,Drama,United Kingdom,Desktop,95,94.11292780474238
Bridgerton,Documentary,Canada,Tablet,80,65.46863589313911
Bridgerton,Thriller,United Kingdom,TV,88,50.078255259573645
Wednesday,Documentary,United States,Desktop,103,84.32949567463034
Money Heist,Action,United States,Desktop,55,68.45265108804583
Wednesday,Action,United Kingdom,Mobile,116,70.21198648221046
Wednesday,Drama,India,Desktop,48,83.93349783362824
Money Heist,Comedy,Brazil,Mobile,29,75.10768049809934
Wednesday,Drama,United States,Desktop,47,58.592424066354724
Wednesday,Documentary,India,Mobile,57,91.45088662727454
Money Heist,Drama,United States,TV,31,64.75203538270782
Stranger Things,Documentary,India,Mobile,104,90.40113149532765
Stranger Things,Drama,United Kingdom,Mobile,73,92.59206184369738
The Witcher,Comedy,Canada,Desktop,92,65.31567493891063
Money Heist,Action,United Kingdom,TV,51,91.12111868341393
The Witcher,Action,United States,Desktop,42,65.94334091605694
Money Heist,Comedy,United States,TV,119,69.64871126726456
Money Heist,Action,Canada,Desktop,87,52.23892252523341
Stranger Things,Drama,United Kingdom,Desktop,48,75.8619690857166
Money Heist,Action,Brazil,Desktop,114,89.58601296306733
Wednesday,Drama,United States,TV,83,80.28896247263452
Money Heist,Action,United Kingdom,TV,84,55.26295925985062
Stranger Things,Documentary,India,Mobile,49,51.37683599347327
Wednesday,Comedy,Brazil,Mobile,23,54.96511013768465
Wednesday,Comedy,India,Desktop,69,65.6603130535087
Bridgerton,Documentary,India,Mobile,56,97.79594144776595
Bridgerton,Comedy,United Kingdom,TV,92,99.2006581605232
Bridgerton,Comedy,United Kingdom,Mobile,115,67.01935521272529
The Witcher,Documentary,Canada,Mobile,68,76.6128765574488
Bridgerton,Documentary,Brazil,Desktop,70,67.8092823558797
Money Heist,Documentary,Brazil,TV,104,67.12239894173567
The Witcher,Documentary,United Kingdom,Desktop,87,67.36385195152538
The Witcher,Documentary,Brazil,Mobile,117,74.44489158962257
Wednesday,Documentary,United States,Desktop,101,81.17029790797201
Stranger Things,Thriller,Brazil,Mobile,104,57.39920736829174
Bridgerton,Drama,Canada,Tablet,38,56.61861895174862
Wednesday,Documentary,India,Desktop,73,76.66933143826813
The Witcher,Documentary,Brazil,Desktop,111,52.88705259345869
The Witcher,Drama,India,Tablet,89,57.43979847025578
Wednesday,Thriller,United Kingdom,Tablet,71,93.17737612572725
Money Heist,Action,Brazil,Mobile,81,88.08990956888486
Wednesday,Comedy,United States,Desktop,100,93.2788572812276
Wednesday,Thriller,United Kingdom,Desktop,66,88.22638973273588
The Witcher,Documentary,Brazil,Tablet,92,52.97357844336404
Bridgerton,Drama,United States,Mobile,116,94.65451025977075
Wednesday,Comedy,Brazil,Mobile,32,98.57665211952943
Bridgerton,Thriller,Canada,TV,62,93.60241692235039
Money Heist,Thriller,Canada,Tablet,95,90.22186038397524
Wednesday,Drama,Brazil,Desktop,27,99.7324320779999
Wednesday,Drama,United Kingdom,Mobile,56,87.02380659767596
Bridgerton,Documentary,Canada,Tablet,92,88.30579663977932
The Witcher,Comedy,India,Desktop,42,74.38139048336055
The Witcher,Comedy,Brazil,Tablet,22,81.60449147531212
Bridgerton,Documentary,India,Mobile,80,55.04705999887607
Money Heist,Drama,India,TV,35,73.91299420976117
Money Heist,Thriller,India,Mobile,75,64.76452470239717
The Witcher,Thriller,Brazil,Tablet,106,96.46140268159269
Wednesday,Documentary,Canada,Desktop,84,77.44902247208209
Bridgerton,Documentary,Canada,Desktop,72,70.80607140355461
Stranger Things,Drama,India,TV,119,81.23919313947013
The Witcher,Action,India,TV,69,85.69763162532949
The Witcher,Documentary,United Kingdom,Mobile,78,88.76730752015678
Money Heist,Action,India,TV,117,86.08607763585897
Stranger Things,Action,United States,Desktop,76,50.00673465022427
Money Heist,Documentary,India,TV,115,79.67428814879673
Stranger Things,Thriller,United States,TV,88,97.02242528680863
Bridgerton,Action,Brazil,Mobile,84,56.49649622678506
Stranger Things,Comedy,India,Tablet,87,89.44662358880036
Wednesday,Documentary,Brazil,Mobile,89,68.86590269815964
The Witcher,Comedy,Canada,Mobile,77,52.11458746113406
Bridgerton,Drama,United Kingdom,Desktop,108,85.19285458171656
Money Heist,Documentary,Canada,Desktop,32,59.140361832845024
The Witcher,Comedy,United States,Tablet,66,97.19911526816048
Stranger Things,Documentary,United Kingdom,Desktop,102,82.2074610737958
Money Heist,Drama,Canada,TV,67,69.25600599512501
Stranger Things,Comedy,India,Tablet,97,88.53903091319398
Stranger Things,Action,United States,Mobile,101,77.60346823266889
The Witcher,Thriller,United States,Mobile,57,73.6140902081491
Stranger Things,Action,Canada,Desktop,64,51.79693374607767
Stranger Things,Action,India,Desktop,47,98.72959056676649
The Witcher,Documentary,United Kingdom,Tablet,73,59.96076374470265
The Witcher,Documentary,United Kingdom,Desktop,118,83.3433330275461
Stranger Things,Thriller,Canada,Tablet,66,91.77401128710972
Bridgerton,Documentary,India,TV,100,56.21841995002551
Money Heist,Comedy,United States,Desktop,36,95.30329428431827
The Witcher,Documentary,Brazil,Mobile,119,52.08284091913412
Money Heist,Drama,United Kingdom,Desktop,47,63.362631489679764
Stranger Things,Action,India,Tablet,46,78.7677701625778
Money Heist,Comedy,United States,TV,56,63.2791416479303
Bridgerton,Drama,United States,Desktop,77,61.16316927525982
Stranger Things,Action,Brazil,Mobile,119,77.4191018097827
The Witcher,Comedy,United States,Tablet,94,91.48815601438224
Stranger Things,Documentary,Brazil,Tablet,86,85.50677158990328
Bridgerton,Thriller,India,Tablet,96,87.3722203298347
The Witcher,Thriller,United Kingdom,TV,28,61.95793888911215
The Witcher,Thriller,Brazil,Desktop,51,53.78025203083754
Stranger Things,Drama,Brazil,TV,90,57.0401474446338
Money Heist,Drama,India,Desktop,64,63.81186624875765
Bridgerton,Documentary,United Kingdom,Desktop,114,83.70651477680315
Wednesday,Drama,United States,Desktop,71,66.86700705085117
The Witcher,Drama,United States,TV,45,57.36515221394852
Bridgerton,Action,United Kingdom,Mobile,94,52.22819117243396
Stranger Things,Thriller,Brazil,TV,34,67.71338824205233
Money Heist,Documentary,Canada,TV,57,96.43301435074414
Money Heist,Thriller,Canada,Desktop,113,78.04372316813088
Bridgerton,Action,Canada,Desktop,52,56.84995315268357
Wednesday,Documentary,India,Desktop,114,62.09885651585227
Stranger Things,Action,Brazil,Tablet,67,70.33370349992916
Wednesday,Thriller,United States,Tablet,30,72.94817396886494
Money Heist,Comedy,India,TV,25,59.50538248918638
Wednesday,Documentary,Brazil,Mobile,117,84.91555786137863
Wednesday,Documentary,India,TV,27,58.083571811848095
The Witcher,Drama,Brazil,Desktop,100,58.13498719042829
Money Heist,Documentary,United Kingdom,Mobile,56,50.45192345396461
Bridgerton,Action,United Kingdom,TV,62,52.30283670949782
Money Heist,Action,India,Desktop,91,90.41377197779688
Bridgerton,Comedy,United States,Mobile,86,94.73213987888172
Bridgerton,Thriller,United Kingdom,Mobile,73,69.89183127510785
Wednesday,Thriller,Brazil,Mobile,51,75.63601239063141
Stranger Things,Comedy,United Kingdom,Tablet,113,95.92132160727044
Stranger Things,Comedy,India,TV,36,89.37745429293896
The Witcher,Documentary,United Kingdom,Mobile,110,70.78019479536678
Stranger Things,Thriller,United States,TV,45,95.91195433377186
The Witcher,Thriller,Brazil,Desktop,60,51.94649816628337
Money Heist,Drama,United States,TV,117,83.97749635669541
Stranger Things,Documentary,United Kingdom,Mobile,30,78.16623210165233
Bridgerton,Comedy,United Kingdom,TV,38,57.19071751574069
Money Heist,Documentary,Canada,TV,23,91.15804153544296
The Witcher,Thriller,United Kingdom,Mobile,112,62.76545382519658
Wednesday,Action,United States,Desktop,87,64.76209012448211
Wednesday,Documentary,United States,Desktop,43,91.33733840131235
Bridgerton,Action,India,Mobile,43,67.6301302964429
The Witcher,Comedy,India,Mobile,68,76.95472763680044
The Witcher,Documentary,Canada,Desktop,72,88.27733752579304
Stranger Things,Documentary,United States,Tablet,73,68.10881273993641
Stranger Things,Thriller,Canada,Mobile,103,61.520833105867496
Wednesday,Action,United Kingdom,Tablet,57,86.58623682821064
The Witcher,Drama,Canada,Mobile,106,80.4815505828451
Bridgerton,Drama,Brazil,Desktop,97,56.26782378961928
Wednesday,Action,Canada,TV,40,57.48007247634763
Wednesday,Thriller,India,Tablet,78,63.45098233991553
Stranger Things,Drama,Brazil,Tablet,29,74.09337396373083
Stranger Things,Action,United Kingdom,Desktop,44,56.49706861339706
Bridgerton,Drama,United States,Desktop,108,58.60446146476297
Stranger Things,Drama,India,Tablet,34,85.71633178674988
Wednesday,Drama,India,Desktop,76,63.70357946710955
Wednesday,Drama,Canada,Mobile,32,60.669667398784476
The Witcher,Action,Canada,Desktop,100,85.05849307951298
The Witcher,Documentary,United States,Mobile,86,74.12502101176804
The Witcher,Action,India,Mobile,102,89.10856315456232
Wednesday,Thriller,United States,TV,53,71.88306640741017
The Witcher,Comedy,Canada,Desktop,25,77.32151580389237
Stranger Things,Comedy,Canada,Mobile,88,85.9226973661275
Bridgerton,Comedy,Brazil,Tablet,99,56.58575142895468
Money Heist,Drama,United Kingdom,Desktop,87,81.2514593042603
Money Heist,Comedy,United States,Mobile,91,62.52339493962495
Wednesday,Thriller,Brazil,Desktop,101,62.3755036570206
The Witcher,Drama,United States,Tablet,72,65.33882997610706
Wednesday,Action,United States,TV,116,71.5270104753595
The Witcher,Documentary,Brazil,Mobile,81,54.19597679107147
Stranger Things,Comedy,Canada,Desktop,85,60.270070423901466
The Witcher,Drama,Canada,Tablet,73,86.6743373246052
Wednesday,Documentary,United Kingdom,Mobile,43,63.81595542329268
Money Heist,Drama,United States,Tablet,109,72.50582632374055
Money Heist,Drama,India,TV,77,55.66517523637321
Stranger Things,Documentary,India,TV,103,71.13643184469662
Wednesday,Drama,United Kingdom,Desktop,22,60.26664693533999
Stranger Things,Comedy,India,Tablet,43,82.83780317372785
Money Heist,Comedy,Brazil,Mobile,39,64.86453951536669
The Witcher,Action,Brazil,Tablet,118,82.42524100593441
Bridgerton,Thriller,Brazil,TV,98,78.18299855143812
Stranger Things,Drama,United States,Desktop,119,62.47621834191243
Money Heist,Documentary,United Kingdom,Mobile,102,55.29529022018788
Money Heist,Documentary,Brazil,TV,70,94.14969124148865
Wednesday,Action,India,TV,44,52.524447220620395
Stranger Things,Drama,Canada,Tablet,26,62.65507695898044
The Witcher,Comedy,United States,TV,55,86.28629551820516
Money Heist,Drama,India,TV,46,71.67913963163072
Wednesday,Action,Brazil,Mobile,44,71.70104863543794
The Witcher,Documentary,Brazil,Mobile,46,50.45270807901855
The Witcher,Drama,Brazil,Mobile,60,62.10110399904386
The Witcher,Documentary,United States,Mobile,42,52.50092884105561
The Witcher,Drama,United States,TV,88,53.857258426979094
Money Heist,Comedy,Canada,TV,86,60.767219069127634
Stranger Things,Comedy,India,TV,67,66.65174359026992
Money Heist,Comedy,United Kingdom,Desktop,82,77.21269830568488
Wednesday,Thriller,United States,Desktop,110,76.072451208344
Wednesday,Thriller,United States,Mobile,25,89.98593819824306
Stranger Things,Action,United Kingdom,Mobile,73,92.9911917695638
Money Heist,Comedy,Canada,TV,80,93.68614600911125
Wednesday,Action,India,Tablet,55,76.75127522994664
Wednesday,Documentary,United Kingdom,TV,117,75.00400591357914
Wednesday,Thriller,United States,Mobile,23,79.51163295754463
Bridgerton,Comedy,United Kingdom,Tablet,98,64.05190406905142
Wednesday,Thriller,United States,Mobile,57,55.594030827456194
Bridgerton,Documentary,United States,TV,111,83.21096924944841
Wednesday,Documentary,United Kingdom,Desktop,54,90.29222663089166
Stranger Things,Action,United Kingdom,Tablet,46,75.75028298548615
Stranger Things,Documentary,Canada,Desktop,71,93.63179012734176
Bridgerton,Documentary,United Kingdom,TV,68,75.28170767109793
Stranger Things,Drama,Canada,Mobile,28,53.882038799439066
Bridgerton,Comedy,United States,TV,24,83.84703914984186
Stranger Things,Action,Brazil,TV,76,50.66255167519553
Stranger Things,Documentary,Canada,Desktop,32,86.09646137578397
The Witcher,Documentary,United States,Desktop,104,85.9369808926765
The Witcher,Thriller,United States,TV,100,70.71004627859152
Money Heist,Comedy,India,TV,55,55.92075195879659
Money Heist,Action,Brazil,TV,58,52.88660796125586
Wednesday,Action,Brazil,Mobile,28,70.78875517616609
Stranger Things,Comedy,Brazil,TV,59,85.10730480909147
Stranger Things,Documentary,India,TV,32,93.52634831346921
Money Heist,Documentary,Canada,Tablet,68,74.78518751159456
Bridgerton,Documentary,India,Mobile,90,55.71428849989897
Money Heist,Drama,Brazil,Desktop,77,75.39025319793896
Bridgerton,Drama,United States,TV,36,92.86544511804205
Wednesday,Documentary,Brazil,Desktop,48,81.42132283072935
Money Heist,Action,United States,TV,47,84.86377095269285
Stranger Things,Documentary,United States,TV,99,60.17182375680456
The Witcher,Comedy,United States,Desktop,97,75.5280897704669
Wednesday,Thriller,United States,Mobile,34,73.31548780700851
Bridgerton,Drama,India,Desktop,67,60.397817964469496
The Witcher,Drama,United Kingdom,Desktop,111,77.27925913345739
Stranger Things,Documentary,India,TV,96,90.19072725967234
The Witcher,Documentary,Brazil,TV,112,72.31934451315973
Wednesday,Comedy,United Kingdom,Desktop,79,86.13688761194024
Money Heist,Comedy,Brazil,TV,21,83.08421441999283
Stranger Things,Drama,United Kingdom,Desktop,117,88.64047866451688
Stranger Things,Action,United States,TV,77,89.09799885789795
Bridgerton,Thriller,United Kingdom,Mobile,118,83.55787366898443
The Witcher,Documentary,Brazil,Desktop,111,59.74875999501446
The Witcher,Documentary,India,Mobile,35,87.93576605819604
Wednesday,Documentary,India,Tablet,105,87.91336460280296
The Witcher,Thriller,Canada,Mobile,30,63.54713491581827
Wednesday,Drama,Canada,Desktop,21,71.24254214340435
The Witcher,Thriller,United Kingdom,Desktop,98,77.89637225753503
Money Heist,Thriller,India,Tablet,109,72.53881419431819
Stranger Things,Drama,Brazil,TV,86,81.81871407666873
Stranger Things,Documentary,United Kingdom,Mobile,32,82.73545376781496
Money Heist,Documentary,United Kingdom,Tablet,42,99.16528284092337
The Witcher,Thriller,Canada,Tablet,95,57.5304051609137
Stranger Things,Documentary,Canada,Mobile,115,62.16983416092653
Bridgerton,Action,India,Tablet,25,71.44924659204452
Wednesday,Documentary,Canada,TV,37,92.24356738776146
Wednesday,Drama,Canada,Tablet,57,54.745896841083486
The Witcher,Action,Brazil,Mobile,50,90.06739959369042
Bridgerton,Thriller,Brazil,Mobile,110,62.07482426284339
Bridgerton,Documentary,United States,Desktop,94,68.0213413570743
Wednesday,Comedy,United Kingdom,Tablet,54,50.78714564978385
Money Heist,Drama,United Kingdom,Tablet,74,91.85598139153261
Wednesday,Thriller,Brazil,Desktop,99,70.74075596944736
Bridgerton,Thriller,Brazil,Mobile,87,99.53395785328829
Wednesday,Comedy,India,TV,80,69.46152358458943
The Witcher,Comedy,Brazil,TV,117,67.09526390527452
Bridgerton,Comedy,Canada,Desktop,40,99.05589539339678
The Witcher,Drama,India,Tablet,57,79.6579109519734
Wednesday,Comedy,Canada,TV,46,83.87658069418424
Money Heist,Comedy,Canada,Tablet,24,52.71953742611556
Wednesday,Drama,United States,TV,93,77.73438548900431
Stranger Things,Action,United States,Desktop,95,52.11711393861919
Money Heist,Drama,Canada,TV,33,53.03024538574549
Money Heist,Drama,Brazil,Desktop,98,91.90774874943213
The Witcher,Comedy,United Kingdom,Tablet,109,70.0943599945365
Bridgerton,Thriller,Canada,Mobile,85,96.06537561064877
Money Heist,Comedy,United Kingdom,Tablet,62,52.599467598885376
